STATIC edge: staticinvoke <dummyMainClass: com.iccbot.withCtx.Des1WithCtx dummyMainMethod_com_iccbot_withCtx_Des1WithCtx(android.content.Intent)>(null) in <dummyMainClass: void dummyMainMethod(java.lang.String[])> ==> <dummyMainClass: com.iccbot.withCtx.Des1WithCtx dummyMainMethod_com_iccbot_withCtx_Des1WithCtx(android.content.Intent)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withCtx.Source4WithCtx: void <init>()>() in <dummyMainClass: com.iccbot.withCtx.Source4WithCtx dummyMainMethod_com_iccbot_withCtx_Source4WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source4WithCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withCtx.Source4WithCtx: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withCtx.Source4WithCtx dummyMainMethod_com_iccbot_withCtx_Source4WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source4WithCtx: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r4.<com.iccbot.withCtx.Source4WithCtx$1: void <init>(com.iccbot.withCtx.Source4WithCtx)>(r0) in <com.iccbot.withCtx.Source4WithCtx: void onCreate(android.os.Bundle)> ==> <com.iccbot.withCtx.Source4WithCtx$1: void <init>(com.iccbot.withCtx.Source4WithCtx)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.withCtx.Source4WithCtx$1: void <init>(com.iccbot.withCtx.Source4WithCtx)> ==> <java.lang.Object: void <init>()>
FINALIZE edge: null in <java.lang.Object: void <init>()> ==> <java.lang.Object: void finalize()>
SPECIAL edge: specialinvoke $r0.<java.lang.RuntimeException: void <init>(java.lang.String)>("Stub!") in <java.lang.Object: void finalize()> ==> <java.lang.RuntimeException: void <init>(java.lang.String)>
SPECIAL edge: specialinvoke r0.<java.lang.Exception: void <init>()>() in <java.lang.RuntimeException: void <init>(java.lang.String)> ==> <java.lang.Exception: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Throwable: void <init>()>() in <java.lang.Exception: void <init>()> ==> <java.lang.Throwable: void <init>()>
SPECIAL edge: specialinvoke $r0.<java.lang.RuntimeException: void <init>(java.lang.String)>("Stub!") in <java.lang.Object: void <init>()> ==> <java.lang.RuntimeException: void <init>(java.lang.String)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withCtx.Source2WithCtx: void <init>()>() in <dummyMainClass: com.iccbot.withCtx.Source2WithCtx dummyMainMethod_com_iccbot_withCtx_Source2WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source2WithCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withCtx.Source2WithCtx: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withCtx.Source2WithCtx dummyMainMethod_com_iccbot_withCtx_Source2WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source2WithCtx: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r4.<com.iccbot.withCtx.Source2WithCtx$1: void <init>(com.iccbot.withCtx.Source2WithCtx)>(r0) in <com.iccbot.withCtx.Source2WithCtx: void onCreate(android.os.Bundle)> ==> <com.iccbot.withCtx.Source2WithCtx$1: void <init>(com.iccbot.withCtx.Source2WithCtx)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.withCtx.Source2WithCtx$1: void <init>(com.iccbot.withCtx.Source2WithCtx)> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withCtx.Source5WithCtx: void <init>()>() in <dummyMainClass: com.iccbot.withCtx.Source5WithCtx dummyMainMethod_com_iccbot_withCtx_Source5WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source5WithCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withCtx.Source5WithCtx: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withCtx.Source5WithCtx dummyMainMethod_com_iccbot_withCtx_Source5WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source5WithCtx: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r4.<com.iccbot.withCtx.Source5WithCtx$1: void <init>(com.iccbot.withCtx.Source5WithCtx)>(r0) in <com.iccbot.withCtx.Source5WithCtx: void onCreate(android.os.Bundle)> ==> <com.iccbot.withCtx.Source5WithCtx$1: void <init>(com.iccbot.withCtx.Source5WithCtx)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.withCtx.Source5WithCtx$1: void <init>(com.iccbot.withCtx.Source5WithCtx)> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withFrag.Source1WithFrag: void <init>()>() in <dummyMainClass: com.iccbot.withFrag.Source1WithFrag dummyMainMethod_com_iccbot_withFrag_Source1WithFrag(android.content.Intent)> ==> <com.iccbot.withFrag.Source1WithFrag: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withFrag.Source1WithFrag: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withFrag.Source1WithFrag dummyMainMethod_com_iccbot_withFrag_Source1WithFrag(android.content.Intent)> ==> <com.iccbot.withFrag.Source1WithFrag: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r4.<com.iccbot.withFrag.Source1WithFrag$1: void <init>(com.iccbot.withFrag.Source1WithFrag)>(r0) in <com.iccbot.withFrag.Source1WithFrag: void onCreate(android.os.Bundle)> ==> <com.iccbot.withFrag.Source1WithFrag$1: void <init>(com.iccbot.withFrag.Source1WithFrag)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.withFrag.Source1WithFrag$1: void <init>(com.iccbot.withFrag.Source1WithFrag)> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withFragCtx.Des2WithFragCtx: void <init>()>() in <dummyMainClass: com.iccbot.withFragCtx.Des2WithFragCtx dummyMainMethod_com_iccbot_withFragCtx_Des2WithFragCtx(android.content.Intent)> ==> <com.iccbot.withFragCtx.Des2WithFragCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withFragCtx.Des2WithFragCtx: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withFragCtx.Des2WithFragCtx dummyMainMethod_com_iccbot_withFragCtx_Des2WithFragCtx(android.content.Intent)> ==> <com.iccbot.withFragCtx.Des2WithFragCtx: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withCtx.Source3WithCtx: void <init>()>() in <dummyMainClass: com.iccbot.withCtx.Source3WithCtx dummyMainMethod_com_iccbot_withCtx_Source3WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source3WithCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withCtx.Source3WithCtx: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withCtx.Source3WithCtx dummyMainMethod_com_iccbot_withCtx_Source3WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source3WithCtx: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r4.<com.iccbot.withCtx.Source3WithCtx$1: void <init>(com.iccbot.withCtx.Source3WithCtx)>(r0) in <com.iccbot.withCtx.Source3WithCtx: void onCreate(android.os.Bundle)> ==> <com.iccbot.withCtx.Source3WithCtx$1: void <init>(com.iccbot.withCtx.Source3WithCtx)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.withCtx.Source3WithCtx$1: void <init>(com.iccbot.withCtx.Source3WithCtx)> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withFragCtx.FragWithFragCtx: void <init>()>() in <dummyMainClass: com.iccbot.withFragCtx.FragWithFragCtx dummyMainMethod_com_iccbot_withFragCtx_FragWithFragCtx(android.content.Intent,android.app.Activity)> ==> <com.iccbot.withFragCtx.FragWithFragCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withFragCtx.FragWithFragCtx: void onAttach(android.app.Activity)>(parameter1) in <dummyMainClass: com.iccbot.withFragCtx.FragWithFragCtx dummyMainMethod_com_iccbot_withFragCtx_FragWithFragCtx(android.content.Intent,android.app.Activity)> ==> <com.iccbot.withFragCtx.FragWithFragCtx: void onAttach(android.app.Activity)>
SPECIAL edge: specialinvoke r0.<com.iccbot.withFragCtx.FragWithFragCtx: void doWithAction(java.lang.String)>("action.first.fragctx") in <com.iccbot.withFragCtx.FragWithFragCtx: void onAttach(android.app.Activity)> ==> <com.iccbot.withFragCtx.FragWithFragCtx: void doWithAction(java.lang.String)>
SPECIAL edge: specialinvoke r0.<com.iccbot.withFragCtx.FragWithFragCtx: void addCategory(android.content.Intent)>(r2) in <com.iccbot.withFragCtx.FragWithFragCtx: void doWithAction(java.lang.String)> ==> <com.iccbot.withFragCtx.FragWithFragCtx: void addCategory(android.content.Intent)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withCtx.Source1WithCtx: void <init>()>() in <dummyMainClass: com.iccbot.withCtx.Source1WithCtx dummyMainMethod_com_iccbot_withCtx_Source1WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source1WithCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withCtx.Source1WithCtx: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withCtx.Source1WithCtx dummyMainMethod_com_iccbot_withCtx_Source1WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Source1WithCtx: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r4.<com.iccbot.withCtx.Source1WithCtx$1: void <init>(com.iccbot.withCtx.Source1WithCtx)>(r0) in <com.iccbot.withCtx.Source1WithCtx: void onCreate(android.os.Bundle)> ==> <com.iccbot.withCtx.Source1WithCtx$1: void <init>(com.iccbot.withCtx.Source1WithCtx)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.withCtx.Source1WithCtx$1: void <init>(com.iccbot.withCtx.Source1WithCtx)> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withFrag.Des1WithFrag: void <init>()>() in <dummyMainClass: com.iccbot.withFrag.Des1WithFrag dummyMainMethod_com_iccbot_withFrag_Des1WithFrag(android.content.Intent)> ==> <com.iccbot.withFrag.Des1WithFrag: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withFrag.Des1WithFrag: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withFrag.Des1WithFrag dummyMainMethod_com_iccbot_withFrag_Des1WithFrag(android.content.Intent)> ==> <com.iccbot.withFrag.Des1WithFrag: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withFragCtx.Des1WithFragCtx: void <init>()>() in <dummyMainClass: com.iccbot.withFragCtx.Des1WithFragCtx dummyMainMethod_com_iccbot_withFragCtx_Des1WithFragCtx(android.content.Intent)> ==> <com.iccbot.withFragCtx.Des1WithFragCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withFragCtx.Des1WithFragCtx: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withFragCtx.Des1WithFragCtx dummyMainMethod_com_iccbot_withFragCtx_Des1WithFragCtx(android.content.Intent)> ==> <com.iccbot.withFragCtx.Des1WithFragCtx: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withFragCtx.SourceWithFragCtx: void <init>()>() in <dummyMainClass: com.iccbot.withFragCtx.SourceWithFragCtx dummyMainMethod_com_iccbot_withFragCtx_SourceWithFragCtx(android.content.Intent)> ==> <com.iccbot.withFragCtx.SourceWithFragCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withFragCtx.SourceWithFragCtx: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withFragCtx.SourceWithFragCtx dummyMainMethod_com_iccbot_withFragCtx_SourceWithFragCtx(android.content.Intent)> ==> <com.iccbot.withFragCtx.SourceWithFragCtx: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r4.<com.iccbot.withFragCtx.SourceWithFragCtx$1: void <init>(com.iccbot.withFragCtx.SourceWithFragCtx)>(r0) in <com.iccbot.withFragCtx.SourceWithFragCtx: void onCreate(android.os.Bundle)> ==> <com.iccbot.withFragCtx.SourceWithFragCtx$1: void <init>(com.iccbot.withFragCtx.SourceWithFragCtx)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.withFragCtx.SourceWithFragCtx$1: void <init>(com.iccbot.withFragCtx.SourceWithFragCtx)> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withFrag.Frag1WithFrag: void <init>()>() in <dummyMainClass: com.iccbot.withFrag.Frag1WithFrag dummyMainMethod_com_iccbot_withFrag_Frag1WithFrag(android.content.Intent,android.app.Activity)> ==> <com.iccbot.withFrag.Frag1WithFrag: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withFrag.Frag1WithFrag: void onAttach(android.app.Activity)>(parameter1) in <dummyMainClass: com.iccbot.withFrag.Frag1WithFrag dummyMainMethod_com_iccbot_withFrag_Frag1WithFrag(android.content.Intent,android.app.Activity)> ==> <com.iccbot.withFrag.Frag1WithFrag: void onAttach(android.app.Activity)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withFrag.Des2WithFrag: void <init>()>() in <dummyMainClass: com.iccbot.withFrag.Des2WithFrag dummyMainMethod_com_iccbot_withFrag_Des2WithFrag(android.content.Intent)> ==> <com.iccbot.withFrag.Des2WithFrag: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withFrag.Des2WithFrag: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withFrag.Des2WithFrag dummyMainMethod_com_iccbot_withFrag_Des2WithFrag(android.content.Intent)> ==> <com.iccbot.withFrag.Des2WithFrag: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withCtx.Des1WithCtx: void <init>()>() in <dummyMainClass: com.iccbot.withCtx.Des1WithCtx dummyMainMethod_com_iccbot_withCtx_Des1WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Des1WithCtx: void <init>()>
VIRTUAL edge: virtualinvoke $r0.<com.iccbot.withCtx.Des1WithCtx: void onCreate(android.os.Bundle)>(null) in <dummyMainClass: com.iccbot.withCtx.Des1WithCtx dummyMainMethod_com_iccbot_withCtx_Des1WithCtx(android.content.Intent)> ==> <com.iccbot.withCtx.Des1WithCtx: void onCreate(android.os.Bundle)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$style: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R: void <init>()> ==> <java.lang.Object: void <init>()>
STATIC edge: staticinvoke <com.iccbot.withCtx.Source5WithCtx: void access$0(com.iccbot.withCtx.Source5WithCtx,android.content.Intent)>($r4, r2) in <com.iccbot.withCtx.Source5WithCtx$1: void onClick(android.view.View)> ==> <com.iccbot.withCtx.Source5WithCtx: void access$0(com.iccbot.withCtx.Source5WithCtx,android.content.Intent)>
STATIC edge: staticinvoke <com.iccbot.withCtx.Utils: void startIntent(android.content.Context,android.content.Intent)>($r3, r2) in <com.iccbot.withCtx.Source5WithCtx$1: void onClick(android.view.View)> ==> <com.iccbot.withCtx.Utils: void startIntent(android.content.Context,android.content.Intent)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withCtx.Source2WithCtx: void doWithAction(java.lang.String)>($r1) in <com.iccbot.withCtx.Source2WithCtx: void access$0(com.iccbot.withCtx.Source2WithCtx,java.lang.String)> ==> <com.iccbot.withCtx.Source2WithCtx: void doWithAction(java.lang.String)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$layout: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$string: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$bool: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$id: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withCtx.Source5WithCtx: void addCategory(android.content.Intent)>($r1) in <com.iccbot.withCtx.Source5WithCtx: void access$0(com.iccbot.withCtx.Source5WithCtx,android.content.Intent)> ==> <com.iccbot.withCtx.Source5WithCtx: void addCategory(android.content.Intent)>
STATIC edge: staticinvoke <com.iccbot.withCtx.Source2WithCtx: void access$0(com.iccbot.withCtx.Source2WithCtx,java.lang.String)>($r2, "action.first.ctx") in <com.iccbot.withCtx.Source2WithCtx$1: void onClick(android.view.View)> ==> <com.iccbot.withCtx.Source2WithCtx: void access$0(com.iccbot.withCtx.Source2WithCtx,java.lang.String)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$anim: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$attr: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$drawable: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$integer: void <init>()> ==> <java.lang.Object: void <init>()>
STATIC edge: staticinvoke <com.iccbot.withCtx.Utils: void startIntent(android.content.Context,android.content.Intent)>($r3, r2) in <com.iccbot.withCtx.Source3WithCtx$1: void onClick(android.view.View)> ==> <com.iccbot.withCtx.Utils: void startIntent(android.content.Context,android.content.Intent)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$styleable: void <init>()> ==> <java.lang.Object: void <init>()>
