<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <dummyMainClass: com.example.intentFlowBench.SubActivity9_2 dummyMainMethod_com_example_intentFlowBench_SubActivity9__2(android.content.Intent)>
<com.example.intentFlowBench.SubActivity9_1: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.ContextSensi: void analyzeIntent(android.content.Context,android.content.Intent)>
<com.example.intentFlowBench.ContextSensi: void <init>()> -> <java.lang.Object: void <init>()>
<dummyMainClass: com.example.intentFlowBench.MainActivity dummyMainMethod_com_example_intentFlowBench_MainActivity(android.content.Intent)> -> <com.example.intentFlowBench.MainActivity: void <init>()>
<dummyMainClass: com.example.intentFlowBench.MainActivity dummyMainMethod_com_example_intentFlowBench_MainActivity(android.content.Intent)> -> <com.example.intentFlowBench.MainActivity: void onCreate(android.os.Bundle)>
<com.example.intentFlowBench.MainActivity: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.MainActivity$3: void <init>(com.example.intentFlowBench.MainActivity)>
<com.example.intentFlowBench.MainActivity$3: void <init>(com.example.intentFlowBench.MainActivity)> -> <java.lang.Object: void <init>()>
<com.example.intentFlowBench.MainActivity: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.MainActivity$2: void <init>(com.example.intentFlowBench.MainActivity)>
<com.example.intentFlowBench.MainActivity$2: void <init>(com.example.intentFlowBench.MainActivity)> -> <java.lang.Object: void <init>()>
<com.example.intentFlowBench.MainActivity: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.MainActivity$1: void <init>(com.example.intentFlowBench.MainActivity)>
<com.example.intentFlowBench.MainActivity$1: void <init>(com.example.intentFlowBench.MainActivity)> -> <java.lang.Object: void <init>()>
<dummyMainClass: com.example.intentFlowBench.SubActivity12 dummyMainMethod_com_example_intentFlowBench_SubActivity12(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity12: void <init>()>
<dummyMainClass: com.example.intentFlowBench.SubActivity12 dummyMainMethod_com_example_intentFlowBench_SubActivity12(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity12: void onCreate(android.os.Bundle)>
<dummyMainClass: com.example.intentFlowBench.SubActivity2 dummyMainMethod_com_example_intentFlowBench_SubActivity2(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity2: void <init>()>
<dummyMainClass: com.example.intentFlowBench.SubActivity2 dummyMainMethod_com_example_intentFlowBench_SubActivity2(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity2: void onCreate(android.os.Bundle)>
<com.example.intentFlowBench.SubActivity2: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.SubActivity2$1: void <init>(com.example.intentFlowBench.SubActivity2)>
<com.example.intentFlowBench.SubActivity2$1: void <init>(com.example.intentFlowBench.SubActivity2)> -> <java.lang.Object: void <init>()>
<com.example.intentFlowBench.SubActivity2: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.SubActivity2: void analyzeIntent()>
<com.example.intentFlowBench.SubActivity2: void analyzeIntent()> -> <com.example.intentFlowBench.SubActivity2: android.content.Intent getIntent()>
<dummyMainClass: com.example.intentFlowBench.SubActivity6 dummyMainMethod_com_example_intentFlowBench_SubActivity6(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity6: void <init>()>
<dummyMainClass: com.example.intentFlowBench.SubActivity6 dummyMainMethod_com_example_intentFlowBench_SubActivity6(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity6: void onCreate(android.os.Bundle)>
<com.example.intentFlowBench.SubActivity6: void onCreate(android.os.Bundle)> -> <java.lang.String: java.lang.String valueOf(java.lang.Object)>
<com.example.intentFlowBench.SubActivity6: void onCreate(android.os.Bundle)> -> <java.lang.String: void <clinit>()>
<com.example.intentFlowBench.SubActivity6: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.SubActivity6: void analyzeIntentSub1(android.content.Intent)>
<com.example.intentFlowBench.SubActivity6: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.SubActivity6: void analyzeIntentSub2(android.content.Intent)>
<com.example.intentFlowBench.SubActivity6: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.SubActivity6: void analyzeIntentSub3()>
<com.example.intentFlowBench.SubActivity6: void analyzeIntentSub3()> -> <java.lang.String: java.lang.String substring(int,int)>
<java.lang.String: java.lang.String substring(int,int)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<com.example.intentFlowBench.SubActivity6: void analyzeIntentSub1(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity6: void analyzeIntentSub2(android.content.Intent)>
<dummyMainClass: com.example.intentFlowBench.SubActivity7 dummyMainMethod_com_example_intentFlowBench_SubActivity7(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity7: void <init>()>
<dummyMainClass: com.example.intentFlowBench.SubActivity7 dummyMainMethod_com_example_intentFlowBench_SubActivity7(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity7: void onCreate(android.os.Bundle)>
<com.example.intentFlowBench.SubActivity7: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.SubActivity7: void firstLevel()>
<com.example.intentFlowBench.SubActivity7: void firstLevel()> -> <com.example.intentFlowBench.SubActivity7: void secondLevel()>
<dummyMainClass: com.example.intentFlowBench.SubActivity4 dummyMainMethod_com_example_intentFlowBench_SubActivity4(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity4: void <init>()>
<dummyMainClass: com.example.intentFlowBench.SubActivity4 dummyMainMethod_com_example_intentFlowBench_SubActivity4(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity4: void onCreate(android.os.Bundle)>
<com.example.intentFlowBench.SubActivity4: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.SubActivity4$2: void <init>(com.example.intentFlowBench.SubActivity4)>
<com.example.intentFlowBench.SubActivity4$2: void <init>(com.example.intentFlowBench.SubActivity4)> -> <java.lang.Object: void <init>()>
<com.example.intentFlowBench.SubActivity4: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.SubActivity4$1: void <init>(com.example.intentFlowBench.SubActivity4)>
<com.example.intentFlowBench.SubActivity4$1: void <init>(com.example.intentFlowBench.SubActivity4)> -> <java.lang.Object: void <init>()>
<com.example.intentFlowBench.SubActivity4: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.SubActivity4: void analyzeIntent()>
<com.example.intentFlowBench.SubActivity4: void analyzeIntent()> -> <java.lang.String: void <clinit>()>
<com.example.intentFlowBench.SubActivity4: void analyzeIntent()> -> <java.lang.String: java.lang.String valueOf(boolean)>
<java.lang.String: java.lang.String valueOf(boolean)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<com.example.intentFlowBench.SubActivity4: void analyzeIntent()> -> <com.example.intentFlowBench.SubActivity4: android.content.Intent getIntent()>
<dummyMainClass: com.example.intentFlowBench.SubActivity9_2 dummyMainMethod_com_example_intentFlowBench_SubActivity9__2(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity9_2: void <init>()>
<dummyMainClass: com.example.intentFlowBench.SubActivity9_2 dummyMainMethod_com_example_intentFlowBench_SubActivity9__2(android.content.Intent)> -> <com.example.intentFlowBench.SubActivity9_2: void onCreate(android.os.Bundle)>
<com.example.intentFlowBench.SubActivity9_2: void onCreate(android.os.Bundle)> -> <java.lang.String: java.lang.String valueOf(java.lang.Object)>
<com.example.intentFlowBench.SubActivity9_2: void onCreate(android.os.Bundle)> -> <java.lang.String: void <clinit>()>
<com.example.intentFlowBench.SubActivity9_2: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.ContextSensi: void <init>()>
<com.example.intentFlowBench.SubActivity9_2: void onCreate(android.os.Bundle)> -> <com.example.intentFlowBench.ContextSensi: void analyzeIntent(android.content.Context,android.content.Intent)>
<org.hamcrest.DiagnosingMatcher: void <init>()> -> <org.hamcrest.BaseMatcher: void <init>()>
<org.hamcrest.BaseDescription: void <init>()> -> <java.lang.Object: void <init>()>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendList(java.lang.String,java.lang.String,java.lang.String,java.util.Iterator)> -> <org.hamcrest.BaseDescription: void append(java.lang.String)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendList(java.lang.String,java.lang.String,java.lang.String,java.util.Iterator)> -> <org.hamcrest.BaseDescription: org.hamcrest.Description appendDescriptionOf(org.hamcrest.SelfDescribing)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValueList(java.lang.String,java.lang.String,java.lang.String,java.util.Iterator)> -> <org.hamcrest.internal.SelfDescribingValueIterator: void <init>(java.util.Iterator)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValueList(java.lang.String,java.lang.String,java.lang.String,java.util.Iterator)> -> <org.hamcrest.BaseDescription: org.hamcrest.Description appendList(java.lang.String,java.lang.String,java.lang.String,java.util.Iterator)>
<org.hamcrest.BaseDescription: java.lang.String descriptionOf(java.lang.Object)> -> <java.lang.String: java.lang.String valueOf(java.lang.Object)>
<org.hamcrest.BaseDescription: void toJavaSyntax(char)> -> <org.hamcrest.BaseDescription: void append(java.lang.String)>
<org.hamcrest.BaseDescription: void toJavaSyntax(java.lang.String)> -> <org.hamcrest.BaseDescription: void toJavaSyntax(char)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendList(java.lang.String,java.lang.String,java.lang.String,java.lang.Iterable)> -> <org.hamcrest.BaseDescription: org.hamcrest.Description appendList(java.lang.String,java.lang.String,java.lang.String,java.util.Iterator)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendText(java.lang.String)> -> <org.hamcrest.BaseDescription: void append(java.lang.String)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValue(java.lang.Object)> -> <org.hamcrest.BaseDescription: void append(java.lang.String)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValue(java.lang.Object)> -> <org.hamcrest.BaseDescription: void toJavaSyntax(java.lang.String)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValue(java.lang.Object)> -> <org.hamcrest.BaseDescription: void toJavaSyntax(char)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValue(java.lang.Object)> -> <org.hamcrest.BaseDescription: java.lang.String descriptionOf(java.lang.Object)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValue(java.lang.Object)> -> <org.hamcrest.internal.ArrayIterator: void <init>(java.lang.Object)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValue(java.lang.Object)> -> <org.hamcrest.BaseDescription: org.hamcrest.Description appendValueList(java.lang.String,java.lang.String,java.lang.String,java.util.Iterator)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValueList(java.lang.String,java.lang.String,java.lang.String,java.lang.Iterable)> -> <org.hamcrest.BaseDescription: org.hamcrest.Description appendValueList(java.lang.String,java.lang.String,java.lang.String,java.util.Iterator)>
<org.hamcrest.BaseDescription: org.hamcrest.Description appendValueList(java.lang.String,java.lang.String,java.lang.String,java.lang.Object[])> -> <org.hamcrest.BaseDescription: org.hamcrest.Description appendValueList(java.lang.String,java.lang.String,java.lang.String,java.lang.Iterable)>
<org.hamcrest.core.IsNot: void <init>(org.hamcrest.Matcher)> -> <org.hamcrest.BaseMatcher: void <init>()>
<org.hamcrest.core.IsNot: org.hamcrest.Matcher not(java.lang.Object)> -> <org.hamcrest.core.IsEqual: org.hamcrest.Matcher equalTo(java.lang.Object)>
<org.hamcrest.core.IsNot: org.hamcrest.Matcher not(java.lang.Object)> -> <org.hamcrest.core.IsNot: org.hamcrest.Matcher not(org.hamcrest.Matcher)>
<org.hamcrest.core.IsNot: org.hamcrest.Matcher not(org.hamcrest.Matcher)> -> <org.hamcrest.core.IsNot: void <init>(org.hamcrest.Matcher)>
<org.hamcrest.core.AllOf: void <init>(java.lang.Iterable)> -> <org.hamcrest.DiagnosingMatcher: void <init>()>
<org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(java.lang.Iterable)> -> <org.hamcrest.core.AllOf: void <init>(java.lang.Iterable)>
<org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(org.hamcrest.Matcher,org.hamcrest.Matcher)> -> <org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(java.lang.Iterable)>
<org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher)> -> <org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(java.lang.Iterable)>
<org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher)> -> <org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(java.lang.Iterable)>
<org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher)> -> <org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(java.lang.Iterable)>
<org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher,org.hamcrest.Matcher)> -> <org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(java.lang.Iterable)>
<org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(org.hamcrest.Matcher[])> -> <org.hamcrest.core.AllOf: org.hamcrest.Matcher allOf(java.lang.Iterable)>
<org.hamcrest.core.Every: void <init>(org.hamcrest.Matcher)> -> <org.hamcrest.TypeSafeDiagnosingMatcher: void <init>()>
<org.hamcrest.core.Every: org.hamcrest.Matcher everyItem(org.hamcrest.Matcher)> -> <org.hamcrest.core.Every: void <init>(org.hamcrest.Matcher)>
<org.hamcrest.core.Every: boolean matchesSafely(java.lang.Object,org.hamcrest.Description)> -> <org.hamcrest.core.Every: boolean matchesSafely(java.lang.Iterable,org.hamcrest.Description)>
<org.hamcrest.core.IsEqual: void <init>(java.lang.Object)> -> <org.hamcrest.BaseMatcher: void <init>()>
<org.hamcrest.core.IsEqual: boolean areArraysEqual(java.lang.Object,java.lang.Object)> -> <org.hamcrest.core.IsEqual: boolean areArrayLengthsEqual(java.lang.Object,java.lang.Object)>
<org.hamcrest.core.IsEqual: boolean areArraysEqual(java.lang.Object,java.lang.Object)> -> <org.hamcrest.core.IsEqual: boolean areArrayElementsEqual(java.lang.Object,java.lang.Object)>
<org.hamcrest.core.IsEqual: boolean areEqual(java.lang.Object,java.lang.Object)> -> <org.hamcrest.core.IsEqual: boolean isArray(java.lang.Object)>
<org.hamcrest.core.IsEqual: boolean areEqual(java.lang.Object,java.lang.Object)> -> <org.hamcrest.core.IsEqual: boolean areArraysEqual(java.lang.Object,java.lang.Object)>
<org.hamcrest.core.IsEqual: org.hamcrest.Matcher equalTo(java.lang.Object)> -> <org.hamcrest.core.IsEqual: void <init>(java.lang.Object)>
<org.hamcrest.core.IsEqual: boolean matches(java.lang.Object)> -> <org.hamcrest.core.IsEqual: boolean areEqual(java.lang.Object,java.lang.Object)>
<com.example.intentFlowBench.R$attr: void <init>()> -> <java.lang.Object: void <init>()>
<org.hamcrest.core.CombinableMatcher$CombinableEitherMatcher: void <init>(org.hamcrest.Matcher)> -> <java.lang.Object: void <init>()>
<org.hamcrest.core.CombinableMatcher$CombinableEitherMatcher: org.hamcrest.core.CombinableMatcher or(org.hamcrest.Matcher)> -> <org.hamcrest.core.CombinableMatcher: void <init>(org.hamcrest.Matcher)>
<org.hamcrest.core.CombinableMatcher$CombinableEitherMatcher: org.hamcrest.core.CombinableMatcher or(org.hamcrest.Matcher)> -> <org.hamcrest.core.CombinableMatcher: org.hamcrest.core.CombinableMatcher or(org.hamcrest.Matcher)>
<org.hamcrest.core.StringContains: void <init>(java.lang.String)> -> <org.hamcrest.core.SubstringMatcher: void <init>(java.lang.String)>
<org.hamcrest.core.StringContains: org.hamcrest.Matcher containsString(java.lang.String)> -> <org.hamcrest.core.StringContains: void <init>(java.lang.String)>
<com.example.intentFlowBench.ObjInfo: void <clinit>()> -> <com.example.intentFlowBench.ObjInfo$1: void <init>()>
<com.example.intentFlowBench.ObjInfo: void <init>()> -> <java.lang.Object: void <init>()>
<com.example.intentFlowBench.ObjInfo: void <init>(int,java.lang.String)> -> <com.example.intentFlowBench.ObjInfo: void <init>()>
<com.example.intentFlowBench.ObjInfo: void <init>(int,java.lang.String)> -> <java.lang.Object: void <init>()>
<com.example.intentFlowBench.ObjInfo: void <init>(android.os.Parcel)> -> <com.example.intentFlowBench.ObjInfo: void <init>()>
<com.example.intentFlowBench.ObjInfo: void <init>(android.os.Parcel)> -> <java.lang.Object: void <init>()>
<org.hamcrest.TypeSafeMatcher: void <clinit>()> -> <org.hamcrest.internal.ReflectiveTypeFinder: void <init>(java.lang.String,int,int)>
<org.hamcrest.TypeSafeMatcher: void <init>()> -> <org.hamcrest.TypeSafeMatcher: void <init>(org.hamcrest.internal.ReflectiveTypeFinder)>
<org.hamcrest.TypeSafeMatcher: void <init>(java.lang.Class)> -> <org.hamcrest.BaseMatcher: void <init>()>
<org.hamcrest.TypeSafeMatcher: void <init>(java.lang.Class)> -> <org.hamcrest.TypeSafeMatcher: void <init>()>
<org.hamcrest.TypeSafeMatcher: void <init>(org.hamcrest.internal.ReflectiveTypeFinder)> -> <org.hamcrest.BaseMatcher: void <init>()>
<org.hamcrest.TypeSafeMatcher: void <init>(org.hamcrest.internal.ReflectiveTypeFinder)> -> <org.hamcrest.internal.ReflectiveTypeFinder: java.lang.Class findExpectedType(java.lang.Class)>
<org.hamcrest.TypeSafeMatcher: void describeMismatch(java.lang.Object,org.hamcrest.Description)> -> <org.hamcrest.BaseMatcher: void describeMismatch(java.lang.Object,org.hamcrest.Description)>
